onset	duration	sample	type	value
57.912727965426	0	57915	Markers	Experiment start
57.9197278116766	0	57922	Markers	BL start
62.5196267763649	0	62522	Markers	Trial start
62.8136203188906	0	62816	Markers	BP
63.3206091830421	0	63323	Markers	BL start
66.6195367231523	0	66622	Markers	Trial start
66.9775288599694	0	66980	Markers	BP
67.4785178559061	0	67481	Markers	BL start
76.1783267673818	0	76181	Markers	Trial start
76.4383210566903	0	76441	Markers	BP
76.9483098549492	0	76951	Markers	BL start
85.1491297265598	0	85152	Markers	Trial start
85.3931243672955	0	85396	Markers	BP
85.8941133632322	0	85897	Markers	BL start
95.4939025069295	0	95497	Markers	Trial start
95.8368949732096	0	95840	Markers	BP
96.3388839471821	0	96342	Markers	BL start
98.8388290366866	0	98842	Markers	Trial start
99.2078209318975	0	99211	Markers	BP
99.70980990587	0	99713	Markers	BL start
105.40968470994	0	105413	Markers	Trial start
105.760677000507	0	105764	Markers	BP
106.261665996443	0	106265	Markers	BL start
111.960540822478	0	111964	Markers	Trial start
112.208535375357	0	112212	Markers	BP
117.425420788135	0	117429	Markers	Experiment start
117.43142065635	0	117435	Markers	BL start
125.331247139184	0	125335	Markers	Trial start
125.561242087418	0	125565	Markers	BP
126.062231083355	0	126066	Markers	BL start
135.662020227052	0	135666	Markers	Trial start
135.905014889752	0	135909	Markers	BP
136.406003885689	0	136410	Markers	BL start
140.30491824728	0	140309	Markers	Trial start
140.61691139445	0	140621	Markers	BP
141.117900390387	0	141122	Markers	BL start
145.116812555559	0	145121	Markers	Trial start
145.405806207905	0	145410	Markers	BP
145.907795181878	0	145912	Markers	BL start
151.907663396689	0	151912	Markers	Trial start
152.154657971532	0	152159	Markers	BP
152.654646989433	0	152659	Markers	BL start
159.654493240045	0	159659	Markers	Trial start
159.880488276136	0	159885	Markers	BP
160.381477272073	0	160386	Markers	BL start
168.081308147747	0	168086	Markers	Trial start
168.376301668309	0	168381	Markers	BP
168.877290664245	0	168882	Markers	BL start
171.676229186455	0	171681	Markers	Trial start
171.952223124336	0	171957	Markers	BP
172.453212120273	0	172458	Markers	BL start
176.952113303345	0	176957	Markers	Trial start
177.195107966045	0	177200	Markers	BP
177.695096983946	0	177700	Markers	BL start
185.294930056039	0	185300	Markers	Trial start
185.549924455169	0	185555	Markers	BP
186.050913451106	0	186056	Markers	BL start
195.649702616767	0	195655	Markers	Trial start
195.739700639989	0	195745	Markers	BP
196.245689526105	0	196251	Markers	BL start
205.345489651901	0	205351	Markers	Trial start
205.603483985138	0	205609	Markers	BP
206.104472981075	0	206110	Markers	BL start
215.703262146737	0	215709	Markers	Trial start
215.984255974797	0	215990	Markers	BP
216.485244970734	0	216491	Markers	BL start
223.985080239247	0	223991	Markers	Trial start
224.248074462663	0	224254	Markers	BP
224.7490634586	0	224755	Markers	BL start
234.348852602297	0	234355	Markers	Trial start
234.625846518214	0	234632	Markers	BP
235.126835514151	0	235133	Markers	BL start
240.826710318221	0	240833	Markers	Trial start
241.073704893064	0	241080	Markers	BP
241.574693889001	0	241581	Markers	BL start
246.174592853689	0	246181	Markers	Trial start
246.438587055141	0	246445	Markers	BP
246.938576073042	0	246945	Markers	BL start
255.638384984518	0	255645	Markers	Trial start
255.920378790614	0	255927	Markers	BP
256.42136778655	0	256428	Markers	BL start
264.521189876545	0	264528	Markers	Trial start
264.767184473352	0	264774	Markers	BP
265.268173469289	0	265275	Markers	BL start
273.068002148543	0	273075	Markers	Trial start
273.321996569637	0	273329	Markers	BP
273.822985565574	0	273830	Markers	BL start
281.222823030507	0	281230	Markers	Trial start
281.508816748746	0	281516	Markers	BP
282.009805744683	0	282017	Markers	BL start
285.609726673569	0	285617	Markers	Trial start
285.90972008431	0	285917	Markers	BP
286.410709080247	0	286418	Markers	BL start
292.109583906281	0	292117	Markers	Trial start
292.377578019876	0	292385	Markers	BP
292.878567015813	0	292886	Markers	BL start
296.178494533959	0	296186	Markers	Trial start
296.509487263809	0	296517	Markers	BP
297.00947628171	0	297017	Markers	BL start
305.911280756418	0	305919	Markers	Trial start
306.15127548501	0	306159	Markers	BP
