onset	duration	sample	type	value
36.9711041992991	0	36973	Markers	Experiment start
36.9771040539241	0	36979	Markers	BL start
46.3778762755408	0	46380	Markers	Trial start
46.9108633613956	0	46913	Markers	BP
47.4118512225838	0	47414	Markers	BL start
51.4117543059225	0	51414	Markers	Trial start
51.7847452684438	0	51787	Markers	BP
52.2857331296319	0	52288	Markers	BL start
55.5856531733863	0	55588	Markers	Trial start
55.8606465103659	0	55863	Markers	BP
56.361634371554	0	56364	Markers	BL start
65.1624211306699	0	65165	Markers	Trial start
65.4544140557536	0	65457	Markers	BP
65.9554019169418	0	65958	Markers	BL start
75.1551790086206	0	75158	Markers	Trial start
75.5271699953712	0	75530	Markers	BP
76.0281578565593	0	76031	Markers	BL start
83.8279688690697	0	83831	Markers	Trial start
84.0889625452575	0	84092	Markers	BP
84.5899504064457	0	84593	Markers	BL start
91.8887735577679	0	91892	Markers	Trial start
92.1507672097266	0	92154	Markers	BP
92.6517550709147	0	92655	Markers	BL start
102.251522470927	0	102255	Markers	Trial start
102.501516413636	0	102505	Markers	BP
107.84938683606	0	107853	Markers	Experiment start
107.856386666456	0	107860	Markers	BL start
117.456154066468	0	117460	Markers	Trial start
117.705148033406	0	117709	Markers	BP
118.205135918824	0	118209	Markers	BL start
127.404913010503	0	127409	Markers	Trial start
127.68890612942	0	127693	Markers	BP
128.190893966379	0	128195	Markers	BL start
135.99170495466	0	135996	Markers	Trial start
136.225699285035	0	136230	Markers	BP
136.726687146223	0	136731	Markers	BL start
140.525595099624	0	140530	Markers	Trial start
140.84358739475	0	140848	Markers	BP
141.343575280167	0	141348	Markers	BL start
146.34345413434	0	146348	Markers	Trial start
146.599447931674	0	146604	Markers	BP
147.100435792862	0	147105	Markers	BL start
150.399355860846	0	150404	Markers	Trial start
150.690348810158	0	150695	Markers	BP
151.191336671347	0	151196	Markers	BL start
155.790225241415	0	155795	Markers	Trial start
156.058218747999	0	156063	Markers	BP
156.558206633416	0	156563	Markers	BL start
159.758129100087	0	159763	Markers	Trial start
160.048122073629	0	160053	Markers	BP
160.548109959047	0	160553	Markers	BL start
163.848030002801	0	163853	Markers	Trial start
164.106023751676	0	164111	Markers	BP
164.607011612864	0	164612	Markers	BL start
166.606963154534	0	166612	Markers	Trial start
166.876956612659	0	166882	Markers	BP
167.377944473847	0	167383	Markers	BL start
172.277825750937	0	172283	Markers	Trial start
172.584818312583	0	172590	Markers	BP
173.085806173772	0	173091	Markers	BL start
176.185731063359	0	176191	Markers	Trial start
176.480723915755	0	176486	Markers	BP
176.981711776943	0	176987	Markers	BL start
180.781619706115	0	180787	Markers	Trial start
181.018613963803	0	181024	Markers	BP
181.528601606929	0	181534	Markers	BL start
183.827545904077	0	183833	Markers	Trial start
184.077539846786	0	184083	Markers	BP
184.578527707974	0	184584	Markers	BL start
188.378435637146	0	188384	Markers	Trial start
188.615429894834	0	188621	Markers	BP
189.12541753796	0	189131	Markers	BL start
196.425240665053	0	196431	Markers	Trial start
196.68523436547	0	196691	Markers	BP
197.185222250887	0	197191	Markers	BL start
204.985033263397	0	204991	Markers	Trial start
205.232027278793	0	205238	Markers	BP
205.736015067294	0	205742	Markers	BL start
213.935816388138	0	213942	Markers	Trial start
214.194810112784	0	214201	Markers	BP
214.694797998202	0	214701	Markers	BL start
217.394732579455	0	217401	Markers	Trial start
217.673725819518	0	217680	Markers	BP
218.173713704936	0	218180	Markers	BL start
222.373611942441	0	222380	Markers	Trial start
222.638605521712	0	222645	Markers	BP
223.13859340713	0	223145	Markers	BL start
231.639387434995	0	231646	Markers	Trial start
231.86038208035	0	231867	Markers	BP
232.361369941538	0	232368	Markers	BL start
241.6611446103	0	241668	Markers	Trial start
241.945137729217	0	241952	Markers	BP
242.450125493489	0	242457	Markers	BL start
249.048965605227	0	249056	Markers	Trial start
249.247960783623	0	249255	Markers	BP
249.748948644811	0	249756	Markers	BL start
253.74885172815	0	253756	Markers	Trial start
254.056844265567	0	254064	Markers	BP
