onset	duration	sample	type	value
47.922994113544	0	47925	Markers	Experiment start
47.9299939666196	0	47932	Markers	BL start
54.3298596357348	0	54332	Markers	Trial start
54.8078496028969	0	54810	Markers	BP
55.3088390873073	0	55311	Markers	BL start
58.2087782186252	0	58211	Markers	Trial start
58.543771187243	0	58546	Markers	BP
59.0447606716534	0	59047	Markers	BL start
66.5446032526479	0	66547	Markers	Trial start
66.8115976485313	0	66814	Markers	BP
67.3125871329417	0	67315	Markers	BL start
70.6115178895685	0	70614	Markers	Trial start
70.9315111730242	0	70934	Markers	BP
71.4325006574347	0	71435	Markers	BL start
76.2323999092712	0	76235	Markers	Trial start
76.5223938224029	0	76525	Markers	BP
77.0233833068134	0	77026	Markers	BL start
82.3232720640495	0	82326	Markers	Trial start
82.6472652635484	0	82650	Markers	BP
83.1482547479589	0	83151	Markers	BL start
88.7471372294239	0	88750	Markers	Trial start
89.0311312684909	0	89034	Markers	BP
89.534120710923	0	89537	Markers	BL start
94.7340115670791	0	94737	Markers	Trial start
95.0770043677833	0	95080	Markers	BP
100.466891235991	0	100470	Markers	Experiment start
100.478890984121	0	100482	Markers	BL start
108.478723070515	0	108482	Markers	Trial start
108.750717361452	0	108754	Markers	BP
109.251706845863	0	109255	Markers	BL start
116.252559900469	0	116256	Markers	Trial start
116.603552533259	0	116607	Markers	BP
117.104542017669	0	117108	Markers	BL start
121.203455982936	0	121207	Markers	Trial start
121.582448028029	0	121586	Markers	BP
122.083437512439	0	122087	Markers	BL start
128.184309457325	0	128188	Markers	Trial start
128.450303874198	0	128454	Markers	BP
128.951293358608	0	128955	Markers	BL start
137.751108653642	0	137755	Markers	Trial start
138.06110214699	0	138065	Markers	BP
138.5620916314	0	138566	Markers	BL start
142.861001398826	0	142865	Markers	Trial start
143.148995353936	0	143153	Markers	BP
143.65398475439	0	143658	Markers	BL start
153.554776940314	0	153559	Markers	Trial start
153.836771021359	0	153841	Markers	BP
154.336760526759	0	154341	Markers	BL start
158.736668174275	0	158741	Markers	Trial start
159.073661100915	0	159078	Markers	BP
159.574650585325	0	159579	Markers	BL start
169.274446990078	0	169279	Markers	Trial start
169.545441302005	0	169550	Markers	BP
170.046430786415	0	170051	Markers	BL start
176.44629645553	0	176451	Markers	Trial start
176.906286800498	0	176911	Markers	BP
177.407276284908	0	177412	Markers	BL start
184.907118865903	0	184912	Markers	Trial start
185.212112464197	0	185217	Markers	BP
185.712101969596	0	185717	Markers	BL start
189.412024309554	0	189417	Markers	Trial start
189.788016417614	0	189793	Markers	BP
190.289005902024	0	190294	Markers	BL start
198.887825415887	0	198893	Markers	Trial start
199.176819350008	0	199182	Markers	BP
199.676808855408	0	199682	Markers	BL start
204.876699711564	0	204882	Markers	Trial start
205.266691525776	0	205272	Markers	BP
205.767681010186	0	205773	Markers	BL start
213.067527789021	0	213073	Markers	Trial start
213.36652151325	0	213372	Markers	BP
213.86751099766	0	213873	Markers	BL start
220.566370391005	0	220572	Markers	Trial start
220.856364304136	0	220862	Markers	BP
221.356353809536	0	221362	Markers	BL start
225.456267753813	0	225462	Markers	Trial start
225.797260596496	0	225803	Markers	BP
226.298250080906	0	226304	Markers	BL start
233.398101057581	0	233404	Markers	Trial start
233.64709583127	0	233653	Markers	BP
234.14808531568	0	234154	Markers	BL start
242.948900589725	0	242955	Markers	Trial start
243.215894985608	0	243222	Markers	BP
243.715884491008	0	243722	Markers	BL start
252.415701884961	0	252422	Markers	Trial start
252.694696028974	0	252701	Markers	BP
253.195685513385	0	253202	Markers	BL start
255.394639358132	0	255401	Markers	Trial start
256.020626218893	0	256027	Markers	BP
256.521615703303	0	256528	Markers	BL start
