onset	duration	sample	type	value
66.8243842127715	0	66827	Markers	Experiment start
66.8313840435183	0	66834	Markers	BL start
71.0312824916319	0	71034	Markers	Trial start
71.6742669445217	0	71677	Markers	BP
72.1742548550114	0	72177	Markers	BL start
76.7741436315168	0	76777	Markers	Trial start
77.0251375625827	0	77028	Markers	BP
77.5311253279982	0	77534	Markers	BL start
80.8310455372304	0	80834	Markers	Trial start
81.0790395408333	0	81082	Markers	BP
81.580027427144	0	81583	Markers	BL start
87.3798871888247	0	87383	Markers	Trial start
87.655880515415	0	87659	Markers	BP
88.1658681841145	0	88169	Markers	BL start
97.0666529666524	0	97070	Markers	Trial start
97.330646583391	0	97334	Markers	BP
97.8316344697017	0	97835	Markers	BL start
104.330477330247	0	104334	Markers	Trial start
104.602470753553	0	104606	Markers	BP
105.103458639864	0	105107	Markers	BL start
111.60330147623	0	111607	Markers	Trial start
111.829296011772	0	111833	Markers	BP
112.334283801366	0	112338	Markers	BL start
119.535109688239	0	119539	Markers	Trial start
119.803103208262	0	119807	Markers	BP
137.267680921668	0	137272	Markers	Experiment start
137.272680800772	0	137277	Markers	BL start
143.772523637139	0	143777	Markers	Trial start
144.014517785816	0	144019	Markers	BP
144.515505672126	0	144520	Markers	BL start
150.715355762199	0	150720	Markers	Trial start
150.952350031771	0	150957	Markers	BP
151.457337821366	0	151462	Markers	BL start
160.457120210181	0	160462	Markers	Trial start
160.73211356095	0	160737	Markers	BP
161.233101447261	0	161238	Markers	BL start
168.332929776215	0	168338	Markers	Trial start
168.597923368774	0	168603	Markers	BP
169.098911255085	0	169104	Markers	BL start
175.59775411563	0	175603	Markers	Trial start
175.839748264307	0	175845	Markers	BP
176.340736150618	0	176346	Markers	BL start
181.740605583907	0	181746	Markers	Trial start
181.991599514973	0	181997	Markers	BP
182.495587328746	0	182501	Markers	BL start
191.99435765223	0	192000	Markers	Trial start
192.242351655833	0	192248	Markers	BP
192.742339566322	0	192748	Markers	BL start
201.742121955137	0	201748	Markers	Trial start
202.001115692771	0	202007	Markers	BP
