onset	duration	sample	type	value
41.2140451513841	0	41216	Markers	Experiment start
41.2230449428766	0	41225	Markers	BL start
46.3229267886138	0	46325	Markers	Trial start
46.6109201163731	0	46613	Markers	BP
47.1119085094543	0	47114	Markers	BL start
49.4118552241985	0	49414	Markers	Trial start
49.6898487836328	0	49692	Markers	BP
50.1908371767141	0	50193	Markers	BL start
58.6916402297753	0	58694	Markers	Trial start
58.9676338355446	0	58970	Markers	BP
59.4696222054583	0	59472	Markers	BL start
67.569434548688	0	67572	Markers	Trial start
67.8524279922848	0	67855	Markers	BP
68.3544163621985	0	68357	Markers	BL start
77.4542055379257	0	77457	Markers	Trial start
77.71619946804	0	77719	Markers	BP
78.2181878379538	0	78221	Markers	BL start
84.4180441994382	0	84421	Markers	Trial start
84.7060375271975	0	84709	Markers	BP
85.2070259202787	0	85210	Markers	BL start
89.0069378837692	0	89010	Markers	Trial start
89.2829314895385	0	89286	Markers	BP
89.7839198826197	0	89787	Markers	BL start
94.9837994116067	0	94987	Markers	Trial start
95.2267937819036	0	95230	Markers	BP
100.608669094405	0	100612	Markers	Experiment start
100.615668932233	0	100619	Markers	BL start
110.316444184291	0	110320	Markers	Trial start
110.565438415583	0	110569	Markers	BP
111.067426785496	0	111071	Markers	BL start
113.267375816991	0	113271	Markers	Trial start
113.558369075248	0	113562	Markers	BP
114.060357445161	0	114064	Markers	BL start
122.759155911057	0	122763	Markers	Trial start
123.034149539994	0	123038	Markers	BP
123.534137956243	0	123538	Markers	BL start
129.733994317727	0	129738	Markers	Trial start
130.002988085669	0	130007	Markers	BP
130.50397647875	0	130508	Markers	BL start
140.303749437225	0	140308	Markers	Trial start
140.570743251502	0	140575	Markers	BP
141.070731667751	0	141075	Markers	BL start
148.470560228233	0	148475	Markers	Trial start
148.734554112012	0	148739	Markers	BP
149.234542528261	0	149239	Markers	BL start
156.434375722243	0	156439	Markers	Trial start
156.775367822124	0	156780	Markers	BP
157.276356215205	0	157281	Markers	BL start
164.076198676188	0	164081	Markers	Trial start
164.372191818608	0	164377	Markers	BP
164.873180211689	0	164878	Markers	BL start
