onset	duration	sample	type	value
31.5003081100943	0	31502	Markers	Experiment start
31.5093079124177	0	31511	Markers	BL start
40.8101036246804	0	40812	Markers	Trial start
41.2740934333558	0	41276	Markers	BP
41.7760824073969	0	41778	Markers	BL start
46.7759725870887	0	46778	Markers	Trial start
47.0189672498217	0	47021	Markers	BP
47.5299560261862	0	47532	Markers	BL start
53.9298154561917	0	53932	Markers	Trial start
54.168810206781	0	54171	Markers	BP
54.6707991808221	0	54673	Markers	BL start
62.9716168571464	0	62974	Markers	Trial start
63.2176114539872	0	63220	Markers	BP
63.7186004499923	0	63721	Markers	BL start
71.3184335231239	0	71321	Markers	Trial start
71.5614281858569	0	71564	Markers	BP
72.063417159898	0	72066	Markers	BL start
81.2632150905309	0	81266	Markers	Trial start
81.505209775228	0	81508	Markers	BP
82.0111986614128	0	82014	Markers	BL start
84.7101393804104	0	84713	Markers	Trial start
85.1821290133733	0	85185	Markers	BP
85.6821180313425	0	85685	Markers	BL start
94.1829313148545	0	94186	Markers	Trial start
94.4099263290125	0	94413	Markers	BP
100.693788306849	0	100697	Markers	Experiment start
100.699788175065	0	100703	Markers	BL start
106.199667372726	0	106203	Markers	Trial start
106.444661991531	0	106448	Markers	BP
106.945650987536	0	106949	Markers	BL start
112.345532381603	0	112349	Markers	Trial start
112.615526451306	0	112619	Markers	BP
113.116515447311	0	113120	Markers	BL start
120.915344149595	0	120919	Markers	Trial start
121.196337977693	0	121200	Markers	BP
121.69932692977	0	121703	Markers	BL start
128.699173181339	0	128703	Markers	Trial start
128.937167953892	0	128941	Markers	BP
129.438156949897	0	129442	Markers	BL start
136.138009790684	0	136142	Markers	Trial start
136.409003838424	0	136413	Markers	BP
136.909992834429	0	136914	Markers	BL start
139.608933553426	0	139613	Markers	Trial start
139.929926502963	0	139934	Markers	BP
140.429915520932	0	140434	Markers	BL start
149.330720018819	0	149335	Markers	Trial start
149.588714352091	0	149593	Markers	BP
150.089703348096	0	150094	Markers	BL start
152.78964404513	0	152794	Markers	Trial start
153.106637082522	0	153111	Markers	BP
153.607626078528	0	153612	Markers	BL start
156.407564579155	0	156412	Markers	Trial start
156.683558517074	0	156688	Markers	BP
157.188547425223	0	157193	Markers	BL start
164.78938047639	0	164794	Markers	Trial start
165.053374677878	0	165058	Markers	BP
165.554363673883	0	165559	Markers	BL start
167.954310960135	0	167959	Markers	Trial start
168.269304041456	0	168274	Markers	BP
168.769293059425	0	168774	Markers	BL start
175.16915248943	0	175174	Markers	Trial start
175.442146493242	0	175447	Markers	BP
175.943135489247	0	175948	Markers	BL start
177.942091583088	0	177947	Markers	Trial start
178.268084422803	0	178273	Markers	BP
178.769073418809	0	178774	Markers	BL start
184.168954812876	0	184174	Markers	Trial start
184.404949629357	0	184410	Markers	BP
184.905938625362	0	184911	Markers	BL start
190.405817823023	0	190411	Markers	Trial start
190.670812002547	0	190676	Markers	BP
191.170801020516	0	191176	Markers	BL start
199.370620915211	0	199376	Markers	Trial start
199.655614655453	0	199661	Markers	BP
200.156603651458	0	200162	Markers	BL start
209.655395014837	0	209661	Markers	Trial start
209.905389523821	0	209911	Markers	BP
210.406378519826	0	210412	Markers	BL start
218.506200610927	0	218512	Markers	Trial start
218.794194285277	0	218800	Markers	BP
219.295183281283	0	219301	Markers	BL start
227.795996564795	0	227802	Markers	Trial start
228.056990832174	0	228063	Markers	BP
228.55797982818	0	228564	Markers	BL start
233.557870007871	0	233564	Markers	Trial start
233.994860409576	0	234001	Markers	BP
234.495849405582	0	234502	Markers	BL start
237.095792299021	0	237102	Markers	Trial start
237.386785907479	0	237393	Markers	BP
237.88877488152	0	237895	Markers	BL start
246.48858599059	0	246495	Markers	Trial start
246.772579752797	0	246779	Markers	BP
247.273568748802	0	247280	Markers	BL start
255.673384250684	0	255680	Markers	Trial start
256.001377046472	0	256008	Markers	BP
256.501366064441	0	256508	Markers	BL start
261.601254047727	0	261608	Markers	Trial start
261.862248315107	0	261869	Markers	BP
262.362237333076	0	262369	Markers	BL start
271.663033045339	0	271670	Markers	Trial start
271.927027246826	0	271934	Markers	BP
272.428016242831	0	272435	Markers	BL start
274.72796572549	0	274735	Markers	Trial start
275.058958455385	0	275066	Markers	BP
275.560947429426	0	275568	Markers	BL start
281.859809077802	0	281867	Markers	Trial start
282.11380349893	0	282121	Markers	BP
282.617792429043	0	282625	Markers	BL start
286.417708965609	0	286425	Markers	Trial start
286.721702288534	0	286729	Markers	BP
287.222691284539	0	287230	Markers	BL start
289.222647356416	0	289230	Markers	Trial start
289.548640196132	0	289556	Markers	BP
290.048629214101	0	290056	Markers	BL start
295.348512804575	0	295356	Markers	Trial start
295.666505820003	0	295674	Markers	BP
296.166494837972	0	296174	Markers	BL start
300.966389410476	0	300974	Markers	Trial start
301.210384051245	0	301218	Markers	BP
301.71137304725	0	301719	Markers	BL start
310.411181959914	0	310419	Markers	Trial start
310.663176424971	0	310671	Markers	BP
311.164165420976	0	311172	Markers	BL start
320.363963351609	0	320372	Markers	Trial start
320.661956806318	0	320670	Markers	BP
321.162945802323	0	321171	Markers	BL start
326.661825021948	0	326670	Markers	Trial start
326.997817642024	0	327006	Markers	BP
327.498806638029	0	327507	Markers	BL start
329.498762709905	0	329507	Markers	Trial start
329.858754802843	0	329867	Markers	BP
330.359743798848	0	330368	Markers	BL start
332.959686692288	0	332968	Markers	Trial start
333.236680608243	0	333245	Markers	BP
333.738669582284	0	333747	Markers	BL start
342.039487258608	0	342048	Markers	Trial start
342.314481218491	0	342323	Markers	BP
342.816470192533	0	342825	Markers	BL start
345.316415282379	0	345325	Markers	Trial start
345.622408561376	0	345631	Markers	BP
346.123397557381	0	346132	Markers	BL start
350.022311919504	0	350031	Markers	Trial start
350.428303002095	0	350437	Markers	BP
350.928292020065	0	350937	Markers	BL start
360.82907455389	0	360838	Markers	Trial start
361.084068953055	0	361093	Markers	BP
361.589057861203	0	361598	Markers	BL start
368.489906287214	0	368499	Markers	Trial start
368.729901015839	0	368739	Markers	BP
369.229890033808	0	369239	Markers	BL start
374.2297802135	0	374239	Markers	Trial start
374.488774524808	0	374498	Markers	BP
374.989763520813	0	374999	Markers	BL start
381.189627343631	0	381199	Markers	Trial start
381.4336219844	0	381443	Markers	BP
381.933611002369	0	381943	Markers	BL start
390.633419915033	0	390643	Markers	Trial start
390.870414709551	0	390880	Markers	BP
391.371403705556	0	391381	Markers	BL start
396.570289514399	0	396580	Markers	Trial start
396.870282925181	0	396880	Markers	BP
397.371271921186	0	397381	Markers	BL start
404.970105016281	0	404980	Markers	Trial start
405.216099613122	0	405226	Markers	BP
405.717088609127	0	405727	Markers	BL start
412.81693266429	0	412827	Markers	Trial start
413.202924186162	0	413213	Markers	BP
413.703913182167	0	413714	Markers	BL start
423.303702327175	0	423314	Markers	Trial start
423.542697077765	0	423553	Markers	BP
424.04368607377	0	424054	Markers	BL start
432.642497204804	0	432653	Markers	Trial start
432.89949156004	0	432910	Markers	BP
433.400480556045	0	433411	Markers	BL start
441.701298232369	0	441712	Markers	Trial start
441.97929212636	0	441990	Markers	BP
