onset	duration	sample	type	value
12.0626942249151	0	12064	Markers	Experiment start
12.0696940474779	0	12071	Markers	BL start
16.4695825154897	0	16471	Markers	Trial start
19.4395072313977	0	19441	Markers	BP
19.94049453196	0	19942	Markers	BL start
25.2423601359142	0	25244	Markers	Trial start
25.6483498445535	0	25650	Markers	BP
26.1483371704639	0	26150	Markers	BL start
30.7482205688399	0	30750	Markers	Trial start
31.4112037629971	0	31413	Markers	BP
31.9121910635594	0	31914	Markers	BL start
35.3121048797504	0	35314	Markers	Trial start
35.6890953234868	0	35691	Markers	BP
36.1900826240491	0	36192	Markers	BL start
44.5908696739962	0	44593	Markers	Trial start
45.0288585714937	0	45031	Markers	BP
45.529845872056	0	45532	Markers	BL start
50.129729270432	0	50132	Markers	Trial start
50.7097145684881	0	50712	Markers	BP
51.2097018943985	0	51212	Markers	BL start
59.2094991089655	0	59212	Markers	Trial start
59.5904894513092	0	59593	Markers	BP
60.0914767518715	0	60094	Markers	BL start
64.6913601502475	0	64694	Markers	Trial start
65.1393487942632	0	65142	Markers	BP
74.6911066684562	0	74694	Markers	Experiment start
74.6991064656708	0	74702	Markers	BL start
78.6980050983024	0	78701	Markers	Trial start
79.1729930579173	0	79176	Markers	BP
79.6739803584796	0	79677	Markers	BL start
89.3747344557938	0	89378	Markers	Trial start
89.7487249755748	0	89752	Markers	BP
90.2497122761371	0	90253	Markers	BL start
95.5495779307877	0	95553	Markers	Trial start
95.977567081767	0	95981	Markers	BP
96.4785543823293	0	96482	Markers	BL start
98.478503685971	0	98482	Markers	Trial start
99.0054903274806	0	99009	Markers	BP
99.5064776280429	0	99510	Markers	BL start
105.60632300415	0	105610	Markers	Trial start
106.158309011955	0	106162	Markers	BP
106.659296312518	0	106663	Markers	BL start
115.059083387813	0	115063	Markers	Trial start
115.463073147148	0	115467	Markers	BP
115.964060447711	0	115968	Markers	BL start
121.763913428272	0	121768	Markers	Trial start
122.205902224377	0	122210	Markers	BP
122.706889524939	0	122711	Markers	BL start
131.107676574886	0	131112	Markers	Trial start
131.545665472384	0	131550	Markers	BP
132.046652772946	0	132051	Markers	BL start
138.746482940146	0	138751	Markers	Trial start
139.385466742659	0	139390	Markers	BP
139.886454043221	0	139891	Markers	BL start
143.18637039423	0	143191	Markers	Trial start
143.656358480586	0	143661	Markers	BP
144.157345781148	0	144162	Markers	BL start
152.757127786808	0	152762	Markers	Trial start
153.17011731801	0	153175	Markers	BP
153.671104618572	0	153676	Markers	BL start
158.269988042296	0	158275	Markers	Trial start
158.856973162915	0	158862	Markers	BP
159.357960463477	0	159363	Markers	BL start
165.957793165495	0	165963	Markers	Trial start
166.439780947673	0	166445	Markers	BP
166.940768248235	0	166946	Markers	BL start
176.540524905715	0	176546	Markers	Trial start
177.300505641099	0	177306	Markers	BP
177.801492941661	0	177807	Markers	BL start
182.601371270402	0	182607	Markers	Trial start
182.981361638094	0	182987	Markers	BP
183.482348938656	0	183488	Markers	BL start
186.182280498572	0	186188	Markers	Trial start
186.574270562086	0	186580	Markers	BP
187.0762578373	0	187082	Markers	BL start
196.075029729036	0	196081	Markers	Trial start
196.397021566922	0	196403	Markers	BP
196.898008867485	0	196904	Markers	BL start
202.497866917681	0	202504	Markers	Trial start
202.840858223256	0	202847	Markers	BP
203.34284549847	0	203349	Markers	BL start
209.64168583029	0	209648	Markers	Trial start
210.021676197982	0	210028	Markers	BP
210.521663523892	0	210528	Markers	BL start
218.521460738459	0	218528	Markers	Trial start
219.132445250722	0	219139	Markers	BP
219.633432551284	0	219640	Markers	BL start
227.633229765851	0	227640	Markers	Trial start
228.125217294547	0	228132	Markers	BP
228.625204620457	0	228632	Markers	BL start
233.025093088469	0	233032	Markers	Trial start
233.645077372598	0	233652	Markers	BP
234.14606467316	0	234153	Markers	BL start
240.546902419466	0	240554	Markers	Trial start
241.248884625044	0	241256	Markers	BP
