onset	duration	sample	type	value
34.7851951565517	0	34787	Markers	Experiment start
34.7921949945928	0	34794	Markers	BL start
41.9920284082411	0	41994	Markers	Trial start
42.6910122354828	0	42693	Markers	BP
43.1920006438492	0	43194	Markers	BL start
49.6918502533929	0	49694	Markers	Trial start
49.9518442377746	0	49954	Markers	BP
50.452832646141	0	50455	Markers	BL start
52.6527817447558	0	52655	Markers	Trial start
52.9637745491509	0	52966	Markers	BP
53.4657629343802	0	53468	Markers	BL start
61.5655755247346	0	61568	Markers	Trial start
61.8335693240205	0	61836	Markers	BP
62.3345577323868	0	62337	Markers	BL start
71.9343356172513	0	71937	Markers	Trial start
72.2483283522354	0	72251	Markers	BP
72.7503167374648	0	72753	Markers	BL start
82.5500899949306	0	82553	Markers	Trial start
82.8720825448188	0	82875	Markers	BP
83.3730709531852	0	83376	Markers	BL start
92.0728696613436	0	92076	Markers	Trial start
92.3688628127936	0	92372	Markers	BP
92.86985122116	0	92873	Markers	BL start
102.670624455489	0	102674	Markers	Trial start
103.069615223829	0	103073	Markers	BP
110.684439035625	0	110688	Markers	Experiment start
110.691438873666	0	110695	Markers	BL start
114.891341698294	0	114895	Markers	Trial start
115.257333230154	0	115261	Markers	BP
115.757321661658	0	115761	Markers	BL start
125.357099546522	0	125361	Markers	Trial start
125.666092397191	0	125670	Markers	BP
126.167080805558	0	126171	Markers	BL start
128.766020672512	0	128770	Markers	Trial start
129.214010307139	0	129218	Markers	BP
129.714998715506	0	129719	Markers	BL start
139.615769636135	0	139620	Markers	Trial start
139.885763389147	0	139890	Markers	BP
140.390751704965	0	140395	Markers	BL start
147.290592059712	0	147295	Markers	Trial start
147.544586182915	0	147549	Markers	BP
148.045574591282	0	148050	Markers	BL start
155.045412632329	0	155050	Markers	Trial start
155.347405644957	0	155352	Markers	BP
155.848394053323	0	155853	Markers	BL start
163.948206643678	0	163953	Markers	Trial start
164.202200766881	0	164207	Markers	BP
164.703189175248	0	164708	Markers	BL start
166.703142901261	0	166708	Markers	Trial start
167.192131587271	0	167197	Markers	BP
167.693119995638	0	167698	Markers	BL start
176.891907158437	0	176897	Markers	Trial start
177.196900101654	0	177202	Markers	BP
177.696888533157	0	177702	Markers	BL start
180.196830690674	0	180202	Markers	Trial start
180.753817803368	0	180759	Markers	BP
181.254806211735	0	181260	Markers	BL start
184.253736823892	0	184259	Markers	Trial start
184.614728471437	0	184620	Markers	BP
185.116716856667	0	185122	Markers	BL start
187.115670605817	0	187121	Markers	Trial start
187.478662207089	0	187484	Markers	BP
187.980650592318	0	187986	Markers	BL start
196.680449300476	0	196686	Markers	Trial start
197.024441341351	0	197030	Markers	BP
197.524429772854	0	197530	Markers	BL start
206.92521226198	0	206931	Markers	Trial start
207.239204996964	0	207245	Markers	BP
207.739193428468	0	207745	Markers	BL start
211.03911707639	0	211045	Markers	Trial start
211.496106502784	0	211502	Markers	BP
211.996094934287	0	212002	Markers	BL start
220.496898246707	0	220503	Markers	Trial start
220.807891051103	0	220814	Markers	BP
221.308879459469	0	221315	Markers	BL start
229.30769438666	0	229314	Markers	Trial start
229.626687005959	0	229633	Markers	BP
230.127675414325	0	230134	Markers	BL start
237.526504223712	0	237533	Markers	Trial start
237.911495315969	0	237918	Markers	BP
238.411483747473	0	238418	Markers	BL start
243.91135649401	0	243918	Markers	Trial start
244.286347817637	0	244293	Markers	BP
244.787336226004	0	244794	Markers	BL start
246.786289975154	0	246793	Markers	Trial start
247.529272784368	0	247536	Markers	BP
248.030261192734	0	248037	Markers	BL start
252.530157076265	0	252537	Markers	Trial start
252.924147960289	0	252931	Markers	BP
253.425136368656	0	253432	Markers	BL start
261.424951272709	0	261432	Markers	Trial start
261.743943892009	0	261751	Markers	BP
262.244932300375	0	262252	Markers	BL start
265.143865226231	0	265151	Markers	Trial start
265.541856017708	0	265549	Markers	BP
266.042844426075	0	266050	Markers	BL start
275.642622310939	0	275650	Markers	Trial start
275.888616619239	0	275896	Markers	BP
276.389605027605	0	276397	Markers	BL start
282.789456950848	0	282797	Markers	Trial start
283.166448228202	0	283174	Markers	BP
283.666436659705	0	283674	Markers	BL start
286.166378817222	0	286174	Markers	Trial start
286.675367040492	0	286683	Markers	BP
287.176355448858	0	287184	Markers	BL start
293.576207372102	0	293584	Markers	Trial start
293.864200708647	0	293872	Markers	BP
294.365189117014	0	294373	Markers	BL start
297.064126670269	0	297072	Markers	Trial start
297.471117253513	0	297479	Markers	BP
297.972105661879	0	297980	Markers	BL start
300.971036274036	0	300979	Markers	Trial start
301.450025191416	0	301458	Markers	BP
301.951013599783	0	301959	Markers	BL start
304.650951129901	0	304659	Markers	Trial start
305.226937802993	0	305235	Markers	BP
305.727926211359	0	305736	Markers	BL start
313.127754997609	0	313136	Markers	Trial start
313.442747709456	0	313451	Markers	BP
313.943736117822	0	313952	Markers	BL start
323.743509375288	0	323752	Markers	Trial start
324.011503174574	0	324020	Markers	BP
324.51249158294	0	324521	Markers	BL start
331.911320392327	0	331920	Markers	Trial start
332.19831375201	0	332207	Markers	BP
332.699302160376	0	332708	Markers	BL start
340.799114750731	0	340808	Markers	Trial start
341.282103575563	0	341291	Markers	BP
