onset	duration	sample	type	value
40.7370777773065	0	40739	Markers	Experiment start
40.7440776188412	0	40746	Markers	BL start
48.5439010432359	0	48546	Markers	Trial start
48.8808934142642	0	48883	Markers	BP
49.3828820500394	0	49385	Markers	BL start
53.5827869708673	0	53585	Markers	Trial start
53.8607806775316	0	53863	Markers	BP
54.3667692227552	0	54369	Markers	BL start
57.0667081004303	0	57069	Markers	Trial start
57.4137002450796	0	57416	Markers	BP
57.9156888808548	0	57918	Markers	BL start
61.4156096482114	0	61418	Markers	Trial start
61.7206027436524	0	61723	Markers	BP
62.2215914020655	0	62224	Markers	BL start
69.6214238816194	0	69624	Markers	Trial start
69.8964176561974	0	69899	Markers	BP
70.4014062240589	0	70404	Markers	BL start
78.5012228570841	0	78504	Markers	Trial start
78.8212156129567	0	78824	Markers	BP
79.3232042487319	0	79326	Markers	BL start
85.3230684213432	0	85326	Markers	Trial start
85.6890601358725	0	85692	Markers	BP
86.1920487490097	0	86195	Markers	BL start
90.4919514060478	0	90495	Markers	Trial start
90.905942033958	0	90909	Markers	BP
98.6707662506791	0	98674	Markers	Experiment start
98.679766046938	0	98683	Markers	BL start
107.980555491848	0	107984	Markers	Trial start
108.292548428823	0	108296	Markers	BP
108.793537087236	0	108797	Markers	BL start
114.79440123721	0	114798	Markers	Trial start
115.1323935856	0	115136	Markers	BP
115.634382221375	0	115638	Markers	BL start
119.834287142203	0	119838	Markers	Trial start
120.13228039611	0	120136	Markers	BP
120.634269031885	0	120638	Markers	BL start
127.934103775229	0	127938	Markers	Trial start
128.232097029135	0	128236	Markers	BP
128.73408566491	0	128738	Markers	BL start
133.734972452782	0	133739	Markers	Trial start
134.066964936999	0	134071	Markers	BP
134.567953595413	0	134572	Markers	BL start
142.367777019807	0	142372	Markers	Trial start
142.695769594577	0	142700	Markers	BP
143.197758230352	0	143202	Markers	BL start
152.998536356312	0	153003	Markers	Trial start
153.322529021633	0	153327	Markers	BP
153.823517680046	0	153828	Markers	BL start
162.724316180115	0	162729	Markers	Trial start
163.013309637763	0	163018	Markers	BP
163.514298296176	0	163519	Markers	BL start
170.114148886048	0	170119	Markers	Trial start
170.498140193095	0	170503	Markers	BP
171.00012882887	0	171005	Markers	BL start
173.700067706545	0	173705	Markers	Trial start
174.047059851195	0	174052	Markers	BP
174.54904848697	0	174554	Markers	BL start
182.348871911365	0	182354	Markers	Trial start
182.643865233185	0	182649	Markers	BP
183.14585386896	0	183151	Markers	BL start
191.646661424188	0	191652	Markers	Trial start
191.93765483656	0	191943	Markers	BP
192.447643291232	0	192453	Markers	BL start
199.747478034575	0	199753	Markers	Trial start
200.060470948913	0	200066	Markers	BP
200.561459607326	0	200567	Markers	BL start
207.66129887825	0	207667	Markers	Trial start
208.15628767249	0	208162	Markers	BP
208.657276330903	0	208663	Markers	BL start
213.956156372681	0	213962	Markers	Trial start
214.274149173829	0	214280	Markers	BP
214.775137832242	0	214781	Markers	BL start
221.674981630745	0	221681	Markers	Trial start
221.988974522445	0	221995	Markers	BP
222.489963180858	0	222496	Markers	BL start
228.889818298311	0	228896	Markers	Trial start
229.196811348476	0	229203	Markers	BP
229.697800006889	0	229704	Markers	BL start
231.997747939723	0	232004	Markers	Trial start
232.377739337322	0	232384	Markers	BP
232.878727995735	0	232885	Markers	BL start
240.677551442768	0	240684	Markers	Trial start
241.036543315762	0	241043	Markers	BP
241.537531974175	0	241544	Markers	BL start
250.237335024462	0	250244	Markers	Trial start
250.634326037216	0	250641	Markers	BP
251.135314695629	0	251142	Markers	BL start
258.534147197821	0	258541	Markers	Trial start
258.918138504868	0	258925	Markers	BP
259.419127163281	0	259426	Markers	BL start
262.818050217065	0	262825	Markers	Trial start
263.300039305598	0	263307	Markers	BP
263.800027986649	0	263807	Markers	BL start
267.299948754006	0	267307	Markers	Trial start
267.660940581725	0	267668	Markers	BP
268.160929262776	0	268168	Markers	BL start
275.76075721475	0	275768	Markers	Trial start
276.05575053657	0	276063	Markers	BP
276.556739194983	0	276564	Markers	BL start
280.25665543476	0	280264	Markers	Trial start
280.579648122719	0	280587	Markers	BP
281.07963680377	0	281087	Markers	BL start
290.579421743738	0	290587	Markers	Trial start
290.881414907093	0	290889	Markers	BP
291.382403565506	0	291390	Markers	BL start
300.482197560633	0	300490	Markers	Trial start
300.853189161973	0	300861	Markers	BP
301.354177820386	0	301362	Markers	BL start
303.65412575322	0	303662	Markers	Trial start
304.152114479547	0	304160	Markers	BP
304.65310313796	0	304661	Markers	BL start
312.052935617514	0	312061	Markers	Trial start
312.352928826144	0	312361	Markers	BP
312.853917484557	0	312862	Markers	BL start
320.053754491691	0	320062	Markers	Trial start
320.345747881425	0	320354	Markers	BP
320.846736539838	0	320855	Markers	BL start
329.445541876552	0	329454	Markers	Trial start
329.789534089115	0	329798	Markers	BP
330.290522747528	0	330299	Markers	BL start
334.590425404566	0	334599	Markers	Trial start
334.912418115163	0	334921	Markers	BP
335.412406796214	0	335421	Markers	BL start
339.612311717042	0	339621	Markers	Trial start
339.977303454209	0	339986	Markers	BP
340.478292112622	0	340487	Markers	BL start
348.97909966785	0	348988	Markers	Trial start
349.33109169931	0	349340	Markers	BP
349.831080380361	0	349840	Markers	BL start
356.930919651284	0	356940	Markers	Trial start
357.371909667971	0	357381	Markers	BP
357.872898326384	0	357882	Markers	BL start
366.973692298873	0	366983	Markers	Trial start
367.274685484866	0	367284	Markers	BP
367.774674165917	0	367784	Markers	BL start
375.074508909261	0	375084	Markers	Trial start
375.368502253719	0	375378	Markers	BP
375.869490912132	0	375879	Markers	BL start
382.669336974424	0	382679	Markers	Trial start
383.065328009817	0	383075	Markers	BP
383.56631666823	0	383576	Markers	BL start
391.665133323893	0	391675	Markers	Trial start
392.009125536456	0	392019	Markers	BP
392.510114194869	0	392520	Markers	BL start
402.41089005704	0	402421	Markers	Trial start
402.779881703655	0	402790	Markers	BP
403.280870362068	0	403291	Markers	BL start
405.380822822482	0	405391	Markers	Trial start
405.772813948426	0	405783	Markers	BP
406.273802606839	0	406284	Markers	BL start
413.073648669132	0	413084	Markers	Trial start
413.404641175988	0	413415	Markers	BP
413.904629857039	0	413915	Markers	BL start
418.204532514077	0	418215	Markers	Trial start
418.59152375321	0	418602	Markers	BP
419.092512411623	0	419103	Markers	BL start
426.792338099808	0	426803	Markers	Trial start
427.20232881827	0	427213	Markers	BP
427.703317476683	0	427714	Markers	BL start
434.602161297824	0	434613	Markers	Trial start
435.021151812544	0	435032	Markers	BP
435.522140470957	0	435533	Markers	BL start
438.622070293473	0	438633	Markers	Trial start
439.084059834764	0	439095	Markers	BP
