onset	duration	sample	type	value
33.2602770721252	0	33262	Markers	Experiment start
33.2672769199802	0	33269	Markers	BL start
42.2670813049694	0	42269	Markers	Trial start
42.6590727848489	0	42661	Markers	BP
43.1600618956133	0	43162	Markers	BL start
52.5608575648671	0	52563	Markers	Trial start
52.8908503923167	0	52893	Markers	BP
53.3908395248161	0	53393	Markers	BL start
59.1907134618091	0	59193	Markers	Trial start
59.5617053981237	0	59564	Markers	BP
60.0616945306231	0	60064	Markers	BL start
63.3616228051191	0	63364	Markers	Trial start
63.6896156760387	0	63692	Markers	BP
64.1896048085381	0	64192	Markers	BL start
73.9903917837914	0	73993	Markers	Trial start
74.347384024396	0	74350	Markers	BP
74.8483731351604	0	74851	Markers	BL start
84.1491709779142	0	84152	Markers	Trial start
84.4771638488338	0	84480	Markers	BP
84.9771529813332	0	84980	Markers	BL start
87.1771051643306	0	87180	Markers	Trial start
87.6320952749051	0	87635	Markers	BP
88.1340843639345	0	88137	Markers	BL start
97.6338778814231	0	97637	Markers	Trial start
97.8978721433828	0	97901	Markers	BP
108.308645860285	0	108312	Markers	Experiment start
108.314645729875	0	108318	Markers	BL start
111.614574004371	0	111618	Markers	Trial start
112.037564810466	0	112041	Markers	BP
112.53855392123	0	112542	Markers	BL start
117.938436552224	0	117942	Markers	Trial start
118.197430922858	0	118201	Markers	BP
118.697420055358	0	118701	Markers	BL start
128.397209225846	0	128401	Markers	Trial start
128.718202248911	0	128722	Markers	BP
129.219191359675	0	129223	Markers	BL start
137.419013132665	0	137423	Markers	Trial start
137.717006655635	0	137721	Markers	BP
138.218995744664	0	138223	Markers	BL start
140.318950101162	0	140323	Markers	Trial start
140.744940842051	0	140749	Markers	BP
141.245929952816	0	141250	Markers	BL start
151.046716928069	0	151051	Markers	Trial start
151.341710516244	0	151346	Markers	BP
151.843699605273	0	151848	Markers	BL start
160.842504011997	0	160847	Markers	Trial start
161.126497839257	0	161131	Markers	BP
161.626486971756	0	161631	Markers	BL start
168.926328306248	0	168931	Markers	Trial start
169.271320807672	0	169276	Markers	BP
