onset	duration	sample	type	value
42.5309753966309	0	42533	Markers	Experiment start
42.5439750834586	0	42546	Markers	BL start
51.0447702928717	0	51047	Markers	Trial start
51.3627626321957	0	51365	Markers	BP
51.8637505630175	0	51866	Markers	BL start
59.5635650686617	0	59566	Markers	Trial start
59.8205588774864	0	59823	Markers	BP
60.3215468083082	0	60324	Markers	BL start
68.8223420177213	0	68825	Markers	Trial start
69.0763358988166	0	69079	Markers	BP
69.5783238055482	0	69581	Markers	BL start
73.878220217791	0	73881	Markers	Trial start
74.1462137616238	0	74149	Markers	BP
74.6472016924456	0	74650	Markers	BL start
82.5480113559644	0	82551	Markers	Trial start
82.806005140699	0	82809	Markers	BP
83.3069930715208	0	83310	Markers	BL start
88.3068726206403	0	88310	Markers	Trial start
88.5768661162928	0	88580	Markers	BP
89.0778540471146	0	89081	Markers	BL start
92.2777769585511	0	92281	Markers	Trial start
92.539770646925	0	92543	Markers	BP
93.0417585536566	0	93045	Markers	BL start
99.1416116035825	0	99145	Markers	Trial start
99.4026053160465	0	99406	Markers	BP
112.198297058153	0	112202	Markers	Experiment start
112.205296889522	0	112209	Markers	BL start
119.004133100415	0	119008	Markers	Trial start
119.241127391043	0	119245	Markers	BP
119.742115321865	0	119746	Markers	BL start
129.342884032084	0	129347	Markers	Trial start
129.613877503647	0	129618	Markers	BP
130.114865434468	0	130119	Markers	BL start
137.71568232504	0	137720	Markers	Trial start
137.994675603881	0	137999	Markers	BP
138.496663510613	0	138501	Markers	BL start
143.096552695803	0	143101	Markers	Trial start
143.424544794225	0	143429	Markers	BP
143.926532700956	0	143931	Markers	BL start
148.626419477129	0	148631	Markers	Trial start
148.841414297741	0	148846	Markers	BP
149.342402228563	0	149347	Markers	BL start
157.443207074046	0	157448	Markers	Trial start
157.669201629667	0	157674	Markers	BP
158.171189536398	0	158176	Markers	BL start
165.871004042042	0	165876	Markers	Trial start
166.127997850867	0	166133	Markers	BP
166.629985757599	0	166635	Markers	BL start
175.629768946014	0	175635	Markers	Trial start
175.902762369396	0	175908	Markers	BP
176.404750276127	0	176410	Markers	BL start
182.104612962124	0	182110	Markers	Trial start
182.377606385506	0	182383	Markers	BP
182.878594316328	0	182884	Markers	BL start
188.978447366253	0	188984	Markers	Trial start
189.242441006447	0	189248	Markers	BP
189.748428816818	0	189754	Markers	BL start
196.247272254763	0	196253	Markers	Trial start
196.520265678145	0	196526	Markers	BP
197.021253608967	0	197027	Markers	BL start
201.32214999712	0	201328	Markers	Trial start
201.613142986879	0	201619	Markers	BP
202.1141309177	0	202120	Markers	BL start
210.313933378257	0	210320	Markers	Trial start
210.561927403893	0	210568	Markers	BP
211.062915334715	0	211069	Markers	BL start
217.362763566605	0	217369	Markers	Trial start
217.601757809053	0	217608	Markers	BP
218.103745715785	0	218110	Markers	BL start
