onset	duration	sample	type	value
44.3669661785768	0	44369	Markers	Experiment start
44.3729660387704	0	44375	Markers	BL start
49.7728402130473	0	49775	Markers	Trial start
50.1318318479668	0	50134	Markers	BP
50.6338201508347	0	50636	Markers	BL start
53.7337479175492	0	53736	Markers	Trial start
54.1317386437274	0	54134	Markers	BP
54.6337269465953	0	54636	Markers	BL start
63.9345102234377	0	63937	Markers	Trial start
64.3035016253466	0	64306	Markers	BP
64.8054899282146	0	64808	Markers	BL start
67.9054176949291	0	67908	Markers	Trial start
68.2974085609136	0	68300	Markers	BP
68.7983968870826	0	68801	Markers	BL start
78.1981778571201	0	78201	Markers	Trial start
78.5601694221364	0	78563	Markers	BP
79.0611577483054	0	79064	Markers	BL start
83.8610459032182	0	83864	Markers	Trial start
84.1920381905674	0	84195	Markers	BP
84.6930265167364	0	84696	Markers	BL start
93.9938097935788	0	93997	Markers	Trial start
94.3138023372396	0	94317	Markers	BP
94.8147906634086	0	94818	Markers	BL start
103.615585590781	0	103619	Markers	Trial start
103.896579043183	0	103900	Markers	BP
112.264384059914	0	112268	Markers	Experiment start
112.271383896807	0	112275	Markers	BL start
119.271220789388	0	119275	Markers	Trial start
119.621212634017	0	119625	Markers	BP
120.122200960186	0	120126	Markers	BL start
122.821138070626	0	122825	Markers	Trial start
123.190129472534	0	123194	Markers	BP
123.691117798703	0	123695	Markers	BL start
128.690001316705	0	128694	Markers	Trial start
129.036993231238	0	129041	Markers	BP
129.537981557407	0	129542	Markers	BL start
133.537888353167	0	133542	Markers	Trial start
133.849881083237	0	133854	Markers	BP
134.349869432707	0	134354	Markers	BL start
137.949785548891	0	137954	Markers	Trial start
138.279777859541	0	138284	Markers	BP
138.78076618571	0	138785	Markers	BL start
148.581537812023	0	148586	Markers	Trial start
149.022527536255	0	149027	Markers	BP
149.523515862424	0	149528	Markers	BL start
157.62332712384	0	157628	Markers	Trial start
158.175314261655	0	158180	Markers	BP
158.675302611125	0	158680	Markers	BL start
161.675232707945	0	161680	Markers	Trial start
162.022224622477	0	162027	Markers	BP
162.523212948647	0	162528	Markers	BL start
165.82213607845	0	165827	Markers	Trial start
166.182127690069	0	166187	Markers	BP
166.682116039539	0	166687	Markers	BL start
172.181987883709	0	172187	Markers	Trial start
172.448981662326	0	172454	Markers	BP
172.949969988495	0	172955	Markers	BL start
182.750741614808	0	182756	Markers	Trial start
183.0417348342	0	183047	Markers	BP
183.542723160369	0	183548	Markers	BL start
187.142639276553	0	187148	Markers	Trial start
187.569629327001	0	187575	Markers	BP
188.07061765317	0	188076	Markers	BL start
191.769531462549	0	191775	Markers	Trial start
192.11752335378	0	192123	Markers	BP
192.618511679949	0	192624	Markers	BL start
202.519280976156	0	202525	Markers	Trial start
202.90227205185	0	202908	Markers	BP
203.40226040132	0	203408	Markers	BL start
206.502188168035	0	206508	Markers	Trial start
206.999176587408	0	207005	Markers	BP
207.500164913577	0	207506	Markers	BL start
209.79911134444	0	209805	Markers	Trial start
210.263100532748	0	210269	Markers	BP
210.764088858917	0	210770	Markers	BL start
219.963874489167	0	219970	Markers	Trial start
220.331865914377	0	220338	Markers	BP
220.832854240546	0	220839	Markers	BL start
226.931712127382	0	226938	Markers	Trial start
227.296703622495	0	227303	Markers	BP
227.797691948664	0	227804	Markers	BL start
237.098475225506	0	237105	Markers	Trial start
237.412467908974	0	237419	Markers	BP
237.913456235143	0	237920	Markers	BL start
240.212402666006	0	240219	Markers	Trial start
240.615393275679	0	240622	Markers	BP
241.116381601848	0	241123	Markers	BL start
250.517162548584	0	250524	Markers	Trial start
250.86115453302	0	250868	Markers	BP
251.362142859189	0	251369	Markers	BL start
258.561975091558	0	258569	Markers	Trial start
258.868967938133	0	258876	Markers	BP
259.369956264302	0	259377	Markers	BL start
264.769830438578	0	264777	Markers	Trial start
265.075823308454	0	265083	Markers	BP
265.576811634623	0	265584	Markers	BL start
271.475674181671	0	271483	Markers	Trial start
271.815666259311	0	271823	Markers	BP
272.31665458548	0	272324	Markers	BL start
278.617507765502	0	278625	Markers	Trial start
278.948500052851	0	278956	Markers	BP
279.44948837902	0	279457	Markers	BL start
287.048311314266	0	287056	Markers	Trial start
287.426302506465	0	287434	Markers	BP
287.926290855936	0	287934	Markers	BL start
296.427092773626	0	296435	Markers	Trial start
296.742085433792	0	296750	Markers	BP
297.243073759961	0	297251	Markers	BL start
305.842873370846	0	305851	Markers	Trial start
306.116866986356	0	306125	Markers	BP
306.620855242622	0	306629	Markers	BL start
315.421650169994	0	315430	Markers	Trial start
315.716643296181	0	315725	Markers	BP
316.216631645651	0	316225	Markers	BL start
322.116494169398	0	322125	Markers	Trial start
322.421487062575	0	322430	Markers	BP
322.922475388744	0	322931	Markers	BL start
329.122330922173	0	329131	Markers	Trial start
329.556320809513	0	329565	Markers	BP
330.057309135682	0	330066	Markers	BL start
332.158260180155	0	332167	Markers	Trial start
332.62524929856	0	332634	Markers	BP
333.126237624729	0	333135	Markers	BL start
340.426067526993	0	340435	Markers	Trial start
340.792058998805	0	340801	Markers	BP
341.292047348275	0	341301	Markers	BL start
347.691898221492	0	347701	Markers	Trial start
348.048889903013	0	348058	Markers	BP
348.549878229182	0	348559	Markers	BL start
352.148794368668	0	352158	Markers	Trial start
352.547785071545	0	352557	Markers	BP
353.048773397714	0	353058	Markers	BL start
357.048680193475	0	357058	Markers	Trial start
357.367672760437	0	357377	Markers	BP
357.867661109907	0	357877	Markers	BL start
362.867544604608	0	362877	Markers	Trial start
363.144538150214	0	363154	Markers	BP
363.645526476383	0	363655	Markers	BL start
367.345440262462	0	367355	Markers	Trial start
367.63043362166	0	367640	Markers	BP
368.131421947829	0	368141	Markers	BL start
370.731361365073	0	370741	Markers	Trial start
371.123352231057	0	371133	Markers	BP
371.624340557226	0	371634	Markers	BL start
373.7252916017	0	373735	Markers	Trial start
374.165281349233	0	374175	Markers	BP
374.666269675402	0	374676	Markers	BL start
383.766057635758	0	383776	Markers	Trial start
384.109049643494	0	384119	Markers	BP
384.610037969663	0	384620	Markers	BL start
393.209837580549	0	393220	Markers	Trial start
393.552829588285	0	393563	Markers	BP
394.053817914454	0	394064	Markers	BL start
399.353694418837	0	399364	Markers	Trial start
399.598688710077	0	399609	Markers	BP
400.099677036246	0	400110	Markers	BL start
408.499481307344	0	408510	Markers	Trial start
408.820473827703	0	408831	Markers	BP
409.321462153872	0	409332	Markers	BL start
416.521294386242	0	416532	Markers	Trial start
416.798287931848	0	416809	Markers	BP
417.299276258017	0	417310	Markers	BL start
425.699080529114	0	425710	Markers	Trial start
425.979074004818	0	425990	Markers	BP
426.485062214481	0	426496	Markers	BL start
434.684871145791	0	434696	Markers	Trial start
435.016863409839	0	435028	Markers	BP
435.516851759309	0	435528	Markers	BL start
440.916725933586	0	440928	Markers	Trial start
441.217718919967	0	441229	Markers	BP
441.718707246136	0	441730	Markers	BL start
446.517595424349	0	446529	Markers	Trial start
