onset	duration	sample	type	value
43.4419791024064	0	43444	Markers	Experiment start
43.4489789379085	0	43451	Markers	BL start
48.8498520160131	0	48852	Markers	Trial start
50.875804405615	0	50878	Markers	BP
51.3777926087641	0	51380	Markers	BL start
55.076705683363	0	55079	Markers	Trial start
55.3586990564468	0	55361	Markers	BP
55.8596872830956	0	55862	Markers	BL start
63.1585157587641	0	63161	Markers	Trial start
63.4655085443553	0	63468	Markers	BP
63.9664967710041	0	63969	Markers	BL start
67.1654215954545	0	67168	Markers	Trial start
67.4514148745395	0	67454	Markers	BP
67.9524031011883	0	67955	Markers	BL start
76.8521939538324	0	76855	Markers	Trial start
77.1871860814319	0	77190	Markers	BP
77.6881743080808	0	77691	Markers	BL start
83.4880380098039	0	83491	Markers	Trial start
83.8600292679144	0	83863	Markers	BP
84.3610174945632	0	84364	Markers	BL start
91.4608506466726	0	91464	Markers	Trial start
91.8118423982769	0	91815	Markers	BP
92.3118306484254	0	92315	Markers	BL start
100.011649700713	0	100015	Markers	Trial start
100.484638585353	0	100488	Markers	BP
107.181481207843	0	107185	Markers	Experiment start
107.190480996346	0	107194	Markers	BL start
116.19026949902	0	116194	Markers	Trial start
116.525261626619	0	116529	Markers	BP
117.026249853268	0	117030	Markers	BL start
126.327031282531	0	126331	Markers	Trial start
126.657023527629	0	126661	Markers	BP
127.158011754278	0	127162	Markers	BL start
134.857830806566	0	134862	Markers	Trial start
135.170823451159	0	135175	Markers	BP
135.671811677807	0	135676	Markers	BL start
144.571602530452	0	144576	Markers	Trial start
145.045591391592	0	145050	Markers	BP
145.545579641741	0	145550	Markers	BL start
148.745504442692	0	148750	Markers	Trial start
149.072496758289	0	149077	Markers	BP
149.573484984938	0	149578	Markers	BL start
157.073308737166	0	157078	Markers	Trial start
157.367301828253	0	157372	Markers	BP
157.868290054902	0	157873	Markers	BL start
160.668224255734	0	160673	Markers	Trial start
160.96021739382	0	160965	Markers	BP
161.460205643969	0	161465	Markers	BL start
170.360996473113	0	170366	Markers	Trial start
170.675989070707	0	170681	Markers	BP
171.176977297356	0	171182	Markers	BL start
178.076815149406	0	178082	Markers	Trial start
178.386807864498	0	178392	Markers	BP
178.887796091147	0	178893	Markers	BL start
187.688589270261	0	187694	Markers	Trial start
