onset	duration	sample	type	value
34.4392843562033	0	34441	Markers	Experiment start
34.4452842315267	0	34447	Markers	BL start
43.8460888840432	0	43848	Markers	Trial start
44.1690821722852	0	44171	Markers	BP
44.6720717202285	0	44674	Markers	BL start
53.472888840407	0	53475	Markers	Trial start
53.7938821702078	0	53796	Markers	BP
54.2948717597101	0	54297	Markers	BL start
62.2947055242172	0	62297	Markers	Trial start
62.5646999137694	0	62567	Markers	BP
63.0666894824922	0	63069	Markers	BL start
71.566512857281	0	71569	Markers	Trial start
71.8275074338481	0	71830	Markers	BP
72.3294970025709	0	72332	Markers	BL start
80.3293307670781	0	80332	Markers	Trial start
80.6333244501293	0	80636	Markers	BP
81.1343140396316	0	81137	Markers	BL start
84.7342392336598	0	84737	Markers	Trial start
85.1132313582533	0	85116	Markers	BP
85.6142209477556	0	85617	Markers	BL start
91.614096271136	0	91617	Markers	Trial start
91.882090702247	0	91885	Markers	BP
92.3850802501904	0	92388	Markers	BL start
100.785905682143	0	100789	Markers	Trial start
101.030900591181	0	101034	Markers	BP
108.652742210316	0	108656	Markers	Experiment start
108.665741940183	0	108669	Markers	BL start
111.165689991591	0	111169	Markers	Trial start
111.413684838291	0	111417	Markers	BP
111.915674407014	0	111919	Markers	BL start
114.815614146648	0	114819	Markers	Trial start
115.089608453082	0	115093	Markers	BP
115.591598021805	0	115595	Markers	BL start
119.191523215833	0	119195	Markers	Trial start
119.454517750841	0	119458	Markers	BP
119.956507319564	0	119960	Markers	BL start
125.455393053442	0	125459	Markers	Trial start
125.687388232613	0	125691	Markers	BP
126.189377801336	0	126193	Markers	BL start
128.190336221683	0	128194	Markers	Trial start
128.482330154088	0	128486	Markers	BP
128.98331974359	0	128987	Markers	BL start
132.583244937618	0	132587	Markers	Trial start
132.865239077817	0	132869	Markers	BP
133.36722864654	0	133371	Markers	BL start
138.867114359639	0	138871	Markers	Trial start
139.10010951803	0	139104	Markers	BP
139.601099107532	0	139605	Markers	BL start
148.200920404377	0	148205	Markers	Trial start
148.459915022503	0	148464	Markers	BP
148.964904528888	0	148969	Markers	BL start
154.164796475817	0	154169	Markers	Trial start
154.414791280958	0	154419	Markers	BP
154.915780870461	0	154920	Markers	BL start
161.515643726179	0	161520	Markers	Trial start
161.758638676776	0	161763	Markers	BP
162.259628266278	0	162264	Markers	BL start
169.160484867386	0	169165	Markers	Trial start
169.407479734865	0	169412	Markers	BP
169.909469303588	0	169914	Markers	BL start
178.410292657598	0	178415	Markers	Trial start
178.671287234165	0	178676	Markers	BP
179.173276802887	0	179178	Markers	BL start
186.273129268887	0	186278	Markers	Trial start
186.542123679219	0	186547	Markers	BP
187.048113164824	0	187053	Markers	BL start
195.847930305782	0	195853	Markers	Trial start
196.139924238187	0	196145	Markers	BP
196.645913723792	0	196651	Markers	BL start
204.644747509078	0	204650	Markers	Trial start
204.946741233688	0	204952	Markers	BP
205.448730802411	0	205454	Markers	BL start
214.548541709538	0	214554	Markers	Trial start
214.828535891296	0	214834	Markers	BP
215.329525480798	0	215335	Markers	BL start
225.230319743596	0	225236	Markers	Trial start
225.529313530545	0	225535	Markers	BP
226.031303099268	0	226037	Markers	BL start
228.231257384507	0	228237	Markers	Trial start
228.536251046779	0	228542	Markers	BP
229.038240615502	0	229044	Markers	BL start
233.638145030093	0	233644	Markers	Trial start
233.980137923526	0	233986	Markers	BP
234.482127492249	0	234488	Markers	BL start
240.981992425911	0	240988	Markers	Trial start
241.275986316756	0	241282	Markers	BP
241.776975906259	0	241783	Markers	BL start
248.876828372259	0	248883	Markers	Trial start
249.153822616355	0	249160	Markers	BP
249.654812205857	0	249661	Markers	BL start
258.05563763781	0	258062	Markers	Trial start
258.395630572802	0	258402	Markers	BP
258.898620120745	0	258905	Markers	BL start
261.598564016266	0	261605	Markers	Trial start
261.955556598007	0	261962	Markers	BP
262.45754616673	0	262464	Markers	BL start
270.157386165068	0	270164	Markers	Trial start
270.576377458485	0	270583	Markers	BP
271.077367047987	0	271084	Markers	BL start
273.277321333226	0	273284	Markers	Trial start
273.592314787704	0	273599	Markers	BP
274.093304377206	0	274100	Markers	BL start
282.693125674051	0	282700	Markers	Trial start
282.955120229839	0	282962	Markers	BP
283.456109819341	0	283463	Markers	BL start
287.256030857482	0	287263	Markers	Trial start
287.55502464443	0	287562	Markers	BP
288.056014233933	0	288063	Markers	BL start
292.75491659136	0	292762	Markers	Trial start
293.016911147148	0	293024	Markers	BP
293.51790073665	0	293525	Markers	BL start
302.318717856828	0	302326	Markers	Trial start
302.572712578851	0	302580	Markers	BP
303.077702085236	0	303085	Markers	BL start
310.477548317405	0	310485	Markers	Trial start
310.73454297709	0	310742	Markers	BP
311.235532566592	0	311243	Markers	BL start
319.234366351879	0	319242	Markers	Trial start
319.616358414134	0	319624	Markers	BP
320.116348024416	0	320124	Markers	BL start
329.816146463881	0	329824	Markers	Trial start
330.122140105373	0	330130	Markers	BP
330.623129694875	0	330631	Markers	BL start
335.723023719749	0	335731	Markers	Trial start
336.039017153447	0	336047	Markers	BP
336.540006742949	0	336548	Markers	BL start
343.03887169739	0	343047	Markers	Trial start
343.305866149281	0	343314	Markers	BP
343.806855738783	0	343815	Markers	BL start
350.006726906276	0	350015	Markers	Trial start
350.271721399725	0	350280	Markers	BP
350.77671090611	0	350785	Markers	BL start
360.277513480683	0	360286	Markers	Trial start
360.561507579323	0	360570	Markers	BP
361.062497168825	0	361071	Markers	BL start
370.76229560829	0	370771	Markers	Trial start
371.009290475769	0	371018	Markers	BP
371.510280065271	0	371519	Markers	BL start
379.010124219497	0	379019	Markers	Trial start
379.259119045417	0	379268	Markers	BP
379.760108634919	0	379769	Markers	BL start
388.859919542046	0	388869	Markers	Trial start
389.147913557568	0	389157	Markers	BP
389.648903147071	0	389658	Markers	BL start
397.647736932357	0	397657	Markers	Trial start
397.91873130113	0	397928	Markers	BP
